"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
6.41146413952849e-70,7.84847544655606,0.722,0,1.32723719152379e-65,"GAGE1"
7.12747686922456e-70,1.15318554915247,1,0.967,1.47545898669818e-65,"SOD1"
1.32638126832847e-69,1.90234082499595,0.939,0.493,2.74574186356677e-65,"ADH5"
1.40626614107298e-69,1.39939783464691,0.978,0.763,2.91111153863517e-65,"PRELID1"
2.3980852256533e-69,1.87324117916922,0.954,0.573,4.9642762256249e-65,"LSM4"
3.25697993562942e-69,-5.23621781439194,0.038,0.341,6.74227416474646e-65,"PPP1R1A"
2.32131382815836e-68,1.27848333886341,0.995,0.853,4.80535175567061e-64,"ACTG1"
2.34248357093019e-68,1.86921936112708,0.936,0.526,4.84917524018258e-64,"SNRPB"
2.44818518332639e-68,-2.48722176047283,0.973,0.943,5.06798814800395e-64,"ORM1"
2.52125940078465e-68,1.16119803206225,0.995,0.877,5.21925908556431e-64,"TBCA"
2.588599312971e-68,3.00259608983835,0.817,0.18,5.35865943778127e-64,"MRPS23"
2.69896731601473e-68,2.37744039111691,0.87,0.284,5.58713224088209e-64,"EIF3D"
2.99728475097314e-68,1.5431068722608,0.991,0.725,6.20467916298949e-64,"LGALS4"
4.75013809974139e-68,2.20127556061651,0.915,0.251,9.83326088027464e-64,"SELM"
5.65803332049472e-68,-5.16064090692442,0.042,0.355,1.17126947767561e-63,"KLF4"
7.14953118951584e-68,1.34165388840606,0.989,0.768,1.48002445154167e-63,"SUMO2"
8.40174582203301e-68,-1.89274078106463,0.808,0.905,1.73924540261905e-63,"MT-ND4L"
1.03166077771978e-67,-4.73214229836883,0.05,0.374,2.13564097595772e-63,"NAT8"
2.45175397027922e-67,-4.46191895224357,0.378,0.777,5.07537589387502e-63,"G0S2"
3.06614352712474e-67,0.912307271752693,1,0.948,6.34722371550092e-63,"RPS21"
3.85021355250337e-67,2.32915311592967,0.887,0.322,7.97032707503723e-63,"AIMP1"
