"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
5.08343800400265e-86,-4.39906941242633,0.043,0.344,1.05232250120859e-81,"DPYD"
3.3195325563278e-120,-4.37629491047752,0.13,0.601,6.87176434485419e-116,"ANPEP"
9.96361954833903e-104,-4.36890907434149,0.134,0.571,2.06256888270166e-99,"AFM"
7.27869274166845e-151,-4.30582173679759,0.568,0.936,1.50676218445279e-146,"FOS"
3.19305579459049e-81,-4.29410662012655,0.029,0.291,6.60994480038176e-77,"SKAP2"
9.46719838491238e-113,-4.27927791724427,0.145,0.604,1.95980473766071e-108,"TMEM220"
3.56203010384308e-43,-4.26880984557431,0.072,0.298,7.37375851796556e-39,"AREG"
2.97595996252855e-55,-4.2643962933594,0.047,0.279,6.16053471843036e-51,"PELI1"
5.99430929262305e-115,-4.24819691606127,0.368,0.804,1.2408819666659e-110,"EGR1"
1.69533292284827e-58,-4.24160609909338,0.035,0.258,3.5095086835882e-54,"PLGLB2"
1.21132667108806e-138,-4.20608701998622,0.301,0.81,2.5075673418194e-134,"RNASE4"
3.70843624790077e-150,-4.19417091795127,0.308,0.834,7.67683387677939e-146,"PON1"
1.14569698798742e-66,-4.1330147387296,0.068,0.362,2.37170733483276e-62,"SOCS3"
2.59115689405389e-57,-4.12761365330481,0.057,0.31,5.36395388638096e-53,"SERPINB9"
2.29308389712372e-145,-4.12606395521573,0.197,0.752,4.74691297543581e-141,"NR0B2"
1.07196419969248e-90,-4.0921456490782,0.156,0.567,2.21907308978339e-86,"SERPINA3"
1.47877442314799e-44,-4.09153050513919,0.091,0.337,3.06121093335866e-40,"KDM6B"
6.95834055358208e-78,-4.07919777932848,0.104,0.454,1.44044607799703e-73,"ZBTB16"
4.82314503513517e-75,-4.05941320017591,0.035,0.298,9.98439253723332e-71,"EGFL7"
2.67306971799357e-61,-4.05109524209923,0.099,0.408,5.53352162321849e-57,"C8orf4"
2.96210611917359e-82,-4.04716712097106,0.124,0.5,6.13185587730125e-78,"DPP7"
2.15332960240271e-99,-4.04473732787061,0.205,0.653,4.45760760993384e-95,"ANXA1"
1.54993499297214e-64,-4.04159016304792,0.059,0.331,3.20852042895162e-60,"IL1RAP"
5.17099573157809e-52,-4.03995346049606,0.081,0.34,1.07044782639398e-47,"MXD1"
1.71880786042231e-139,-4.02602309354127,0.5,0.883,3.55810415186021e-135,"C4BPA"
2.04317345576082e-49,-4.00530944135505,0.08,0.334,4.22957337077048e-45,"GZMB"
