"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.47900286381518e-56,0.734642396056078,0.923,0.65,3.0616838283838e-52,"3","CLTA"
1.90787061594639e-56,1.63475378764506,0.423,0.188,3.94948296207062e-52,"3","CREBL2"
3.06426194241699e-56,0.704878894506868,0.762,0.516,6.34332864699741e-52,"3","CMTM6"
1.61774400920237e-55,1.10061891277738,0.302,0.095,3.34889187344983e-51,"3","SELPLG"
3.51171861521087e-55,0.810458041593741,0.734,0.519,7.26960870534802e-51,"3","NINJ1"
3.61288040620035e-55,1.11417030802538,0.563,0.315,7.47902372887535e-51,"3","LIMS1"
5.92546042056934e-55,1.2897468008188,0.297,0.091,1.22662956166206e-50,"3","PARVB"
6.87344659453103e-55,1.12100428370262,0.587,0.358,1.42287217953387e-50,"3","OAZ2"
8.70598275983303e-55,1.21040450012066,0.486,0.235,1.80222549111304e-50,"3","SAMHD1"
1.55907671687501e-54,1.77730352018294,0.433,0.206,3.22744471160295e-50,"3","CAPG"
2.83018053066452e-54,0.319814137243582,0.707,0.343,5.85875671652862e-50,"3","CLEC2B"
4.13792921226395e-54,1.1303978202533,0.641,0.419,8.5659272623076e-50,"3","HEXA"
4.68650625982495e-54,0.853986910645769,0.596,0.328,9.70153660846363e-50,"3","SFT2D1"
5.03028063088881e-54,1.11551342526496,0.537,0.291,1.04131839340029e-49,"3","QKI"
1.57809282275364e-53,0.744129378302741,0.551,0.283,3.26680995238231e-49,"3","IER5"
2.57728022527686e-53,0.769695043140655,0.72,0.481,5.33522779434562e-49,"3","SMS"
4.68923728544274e-53,2.42474185380109,0.274,0.092,9.70719010459502e-49,"3","SLC16A10"
5.30115528474038e-53,0.682009549587049,0.345,0.115,1.09739215549411e-48,"3","PHACTR1"
9.0338994353046e-53,0.827362249175798,0.443,0.186,1.87010752210241e-48,"3","SLC16A3"
1.1823963531759e-52,0.809454973697191,0.37,0.136,2.44767869070943e-48,"3","C15orf48"
1.35123057279285e-52,1.55475746338352,0.492,0.275,2.79718240873847e-48,"3","RBM47"
3.20120094417899e-52,1.20443317472176,0.412,0.181,6.62680607454492e-48,"3","ABL2"
3.21203979358235e-52,0.827420975638647,0.825,0.561,6.64924357669481e-48,"3","LAMTOR2"
3.42638195559281e-52,1.71519262571854,0.404,0.187,7.09295328627267e-48,"3","SNX8"
4.48245412002803e-52,0.692801655231374,0.737,0.511,9.27912827387002e-48,"3","CCDC107"
4.63781390353279e-52,1.00727106425252,0.427,0.174,9.60073856170323e-48,"3","AKR1B1"
8.08925287299664e-52,2.44480831241903,0.305,0.115,1.67455623723903e-47,"3","FARP1"
9.98102623102501e-52,0.631902284598227,0.995,0.947,2.06617224008449e-47,"3","MT2A"
2.60691540264888e-51,1.1026269093633,0.268,0.079,5.39657557502344e-47,"3","PARVG"
2.6440287593267e-51,0.717534051495834,0.78,0.576,5.4734039346822e-47,"3","CAPZA2"
3.52511617265602e-51,0.875806746585442,0.557,0.287,7.29734298901523e-47,"3","IFI27L2"
3.7980785394417e-51,1.82304133474674,0.401,0.191,7.86240238449827e-47,"3","MKNK1"
5.43710706437157e-51,0.344111718476502,0.495,0.205,1.12553553339556e-46,"3","SLA"
9.15323340917536e-51,1.32421668497295,0.533,0.326,1.89481084803339e-46,"3","SCAMP2"
2.12969858044436e-50,1.71495248636447,0.3,0.107,4.40868903137788e-46,"3","MERTK"
3.58245790236109e-50,1.29720554095595,0.55,0.335,7.4160461036777e-46,"3","FEZ2"
1.02028935048651e-49,0.798956639592165,0.772,0.563,2.11210098444212e-45,"3","LAMP1"
1.09163368093463e-49,0.824079733814638,0.762,0.544,2.25979088290278e-45,"3","VPS29"
1.31426517254961e-49,1.19234832751437,0.358,0.137,2.72066033369495e-45,"3","SH2B3"
3.13405430070625e-49,1.00688915210446,0.644,0.443,6.48780580789201e-45,"3","ATP6AP1"
3.45887720288673e-49,1.00536524413683,0.615,0.394,7.16022169769582e-45,"3","IQGAP2"
3.59272578724559e-49,0.799960266088495,0.477,0.208,7.43730165217709e-45,"3","C10orf54"
5.36097066999039e-49,0.99903861044833,0.574,0.34,1.10977453839471e-44,"3","UBE2D1"
6.31087527293917e-49,1.20174714591033,0.299,0.103,1.30641429025114e-44,"3","SESN1"
1.25198040580727e-48,0.328987459222605,0.991,0.881,2.59172463806163e-44,"3","HLA-E"
2.33224908325233e-48,1.34290855968132,0.553,0.35,4.82798882724065e-44,"3","EPB41L2"
3.25639637128962e-48,0.767409276023086,0.776,0.553,6.74106612820664e-44,"3","MGST3"
4.53545289717553e-48,1.64779596481665,0.378,0.171,9.38884104244307e-44,"3","TCN2"
5.25840970196542e-48,0.544558684092183,0.946,0.738,1.08854339240386e-43,"3","RPS27L"
1.32504247819285e-47,1.02848829445529,0.642,0.437,2.74297043410701e-43,"3","COMT"
1.33277706241797e-47,0.584858437363762,0.955,0.757,2.75898179691143e-43,"3","TMBIM6"
2.56159934067627e-47,1.91879653911359,0.262,0.088,5.30276679513395e-43,"3","ETV5"
6.4121175810218e-47,1.73275327538431,0.364,0.163,1.32737246044732e-42,"3","CCDC88A"
7.39100045454222e-47,1.36640133960912,0.525,0.327,1.53001100409478e-42,"3","SCPEP1"
1.55491284328261e-46,1.37382079062479,0.438,0.224,3.21882507687934e-42,"3","GCA"
2.76301080130541e-46,0.53407310630393,0.372,0.135,5.71970865978233e-42,"3","MEF2C"
3.12772103033338e-46,0.389438743089793,0.875,0.685,6.47469530489312e-42,"3","LITAF"
4.14774230084162e-46,1.03462712430406,0.52,0.295,8.58624133697225e-42,"3","GBP2"
6.70865580009428e-46,1.26478357809159,0.328,0.127,1.38875883717752e-41,"3","RHOQ"
7.09340467933641e-46,1.34062952156287,0.534,0.335,1.46840570266943e-41,"3","CPEB4"
7.78965418317697e-46,0.303771535916999,0.57,0.262,1.61253631245946e-41,"3","IFI16"
9.78596568520862e-46,1.11469864094975,0.58,0.385,2.02579275649504e-41,"3","GRB2"
1.52433493279583e-45,0.855613951528958,0.407,0.172,3.15552574438066e-41,"3","DPYSL2"
2.74787949633067e-45,0.320607790654325,0.576,0.27,5.68838534535412e-41,"3","GLIPR1"
3.082479386721e-45,0.855138401143298,0.683,0.475,6.38104057845115e-41,"3","DDAH2"
3.84093045607364e-45,0.560019313612099,0.938,0.765,7.95111013711804e-41,"3","KLF6"
4.60241497494817e-45,0.646504617652863,0.401,0.163,9.52745923964021e-41,"3","BCL2A1"
5.38567209329545e-45,0.902016612367011,0.622,0.42,1.11488798003309e-40,"3","SERPINB6"
6.08410997309236e-45,0.317592149861301,1,0.956,1.25947160552985e-40,"3","PFDN5"
6.9166509464017e-45,0.424051087616625,0.994,0.902,1.43181591241462e-40,"3","ACTG1"
1.08960940868521e-44,0.945930855256163,0.624,0.431,2.25560043691926e-40,"3","RAB10"
2.4509037435818e-44,0.72108721201899,0.741,0.51,5.07361583958868e-40,"3","LAMP2"
4.81272717922774e-44,2.02532470361441,0.324,0.14,9.96282653371935e-40,"3","ITSN1"
6.13976694528208e-44,0.704807228727004,0.711,0.497,1.27099315534284e-39,"3","FAM49B"
1.05170579483848e-43,0.272646344281514,0.491,0.207,2.17713616589514e-39,"3","CELF2"
1.14814303121498e-43,0.768256346848616,0.912,0.668,2.37677088891812e-39,"3","MT1X"
2.27092321613999e-43,0.626410204914138,0.768,0.566,4.7010381497314e-39,"3","CD164"
2.93873084364637e-43,0.7070965365804,0.743,0.544,6.08346671943235e-39,"3","IFNGR1"
2.95307795377312e-43,1.65806476224084,0.319,0.133,6.11316667210573e-39,"3","TFPT"
3.69864306743357e-43,0.661724985667156,0.906,0.662,7.65656101389423e-39,"3","ATP6V0B"
1.41998196084337e-42,1.44649133983477,0.356,0.162,2.93950465714186e-38,"3","CAB39"
2.02531849088555e-42,0.521549395763032,0.972,0.765,4.19261180798218e-38,"3","ATP6V0E1"
2.10482189444454e-42,0.983838076288252,0.553,0.345,4.35719180368964e-38,"3","M6PR"
2.17050658367549e-42,0.381564211992684,0.505,0.24,4.49316567886664e-38,"3","TNFRSF1B"
2.22615756667298e-42,1.00584632100863,0.474,0.257,4.60836877876973e-38,"3","CPVL"
1.18113269750792e-41,0.525128388397196,0.735,0.526,2.44506279711115e-37,"3","PABPC4"
1.25883386555478e-41,1.08086593558997,0.616,0.434,2.60591198508495e-37,"3","LAP3"
1.9395937710509e-41,0.92884730258696,0.254,0.082,4.01515306545247e-37,"3","HACD4"
3.43360711081189e-41,0.857061608860558,0.461,0.239,7.1079100800917e-37,"3","CASP1"
4.81356933377617e-41,0.683773352295935,0.624,0.398,9.96456987785004e-37,"3","RHOG"
7.72783372841385e-41,2.31369172111433,0.316,0.137,1.59973886011895e-36,"3","CD5L"
1.77213087264036e-40,0.976694627643076,0.257,0.086,3.66848811945281e-36,"3","LGALS2"
2.82131377410485e-40,1.03101440985096,0.567,0.39,5.84040164377445e-36,"3","CORO1B"
4.46138159064873e-40,1.23793585997811,0.537,0.359,9.23550603080193e-36,"3","VAT1"
1.88794162013968e-39,1.07436991196964,0.56,0.386,3.90822794785116e-35,"3","RAB32"
3.03414078891307e-39,0.746886901679126,0.7,0.523,6.28097484712895e-35,"3","TMBIM4"
4.27112149822701e-39,0.463217653775379,0.986,0.805,8.84164861347974e-35,"3","UQCR11"
9.80034776547706e-39,0.823498751916671,0.498,0.284,2.02876999093141e-34,"3","PLEKHB2"
1.35546870631449e-38,0.972878059510986,0.551,0.365,2.80595576894162e-34,"3","ATP2A2"
1.57332103059811e-38,0.702376126159231,0.842,0.593,3.25693186544114e-34,"3","BCAP31"
1.58434085875473e-38,1.84257919688253,0.385,0.211,3.27974401170816e-34,"3","GM2A"
1.59159198769964e-38,1.14511346713933,0.446,0.25,3.29475457373703e-34,"3","VOPP1"
1.90994314968404e-38,0.57474734055318,0.724,0.532,3.95377331416092e-34,"3","CAPZA1"
2.05367356157095e-38,0.728629373061169,0.703,0.506,4.25130963980802e-34,"3","LAMTOR1"
2.16146200726905e-38,2.06988844042146,0.328,0.157,4.47444250124767e-34,"3","ATF5"
9.12610580527587e-38,0.582667995797479,0.878,0.658,1.88919516275016e-33,"3","LAMTOR4"
1.22381785829541e-37,0.713104114553572,0.723,0.514,2.53342534845733e-33,"3","SYNGR2"
1.60082428270372e-37,0.691140531160679,0.63,0.447,3.31386634762497e-33,"3","ANXA11"
3.44086268134076e-37,0.914117470205466,0.339,0.145,7.12292983664351e-33,"3","PAG1"
3.87698158022109e-37,0.829102361857614,0.635,0.459,8.02573956921567e-33,"3","SPG21"
4.72884382334608e-37,0.87952132992925,0.58,0.397,9.78917959870872e-33,"3","SUMO3"
5.5736466276769e-37,0.316379851692399,0.856,0.574,1.1538005883954e-32,"3","STMN1"
1.08530934178113e-36,0.439010177430708,0.362,0.149,2.24669886842112e-32,"3","NR4A3"
1.43526164158607e-36,0.571300729907231,0.463,0.223,2.97113512424732e-32,"3","SRI"
1.95528530670082e-36,0.42208369439424,0.503,0.269,4.04763611340136e-32,"3","HIF1A"
3.52241800565049e-36,1.28334828452392,0.441,0.266,7.29175751349708e-32,"3","ATP6V1A"
5.36664540290378e-36,0.592708686675392,0.771,0.575,1.11094926485511e-31,"3","RBX1"
5.70676987573195e-36,0.796987374347982,0.618,0.421,1.18135843197527e-31,"3","C2"
1.07803668123037e-35,0.827743243654988,0.593,0.422,2.23164373381499e-31,"3","SNX5"
1.0892676915979e-35,0.741014825051452,0.356,0.159,2.25489304837681e-31,"3","PPP1R18"
1.17858260140664e-35,0.693085036374554,0.873,0.669,2.43978384317189e-31,"3","PSME2"
2.80062387592883e-35,0.602880266703049,0.827,0.61,5.79757148556026e-31,"3","BLOC1S1"
3.68251764496541e-35,0.723381857507911,0.334,0.143,7.62317977684291e-31,"3","JAML"
5.42790268031548e-35,1.4242878116653,0.48,0.328,1.12363013385211e-30,"3","MCUR1"
6.39851174841177e-35,1.62306568369619,0.402,0.239,1.32455591703872e-30,"3","GNPDA1"
6.85082624473674e-35,1.08635469422118,0.526,0.367,1.41818954092295e-30,"3","VMA21"
8.64083565902159e-35,0.513357667257086,0.95,0.709,1.78873938977406e-30,"3","ATP5J2"
1.4772918778506e-34,0.321814549393122,0.703,0.449,3.05814191633854e-30,"3","GNAS"
3.59508622769288e-34,1.650803736498,0.279,0.121,7.44218799994704e-30,"3","DICER1"
3.76152717787859e-34,0.498380437362092,0.974,0.705,7.78673741092646e-30,"3","ATOX1"
5.55752521136686e-34,0.562124795461706,0.882,0.614,1.15046329400505e-29,"3","CHCHD10"
9.53892292879816e-34,0.993810816598698,0.568,0.4,1.97465243549051e-29,"3","TMEM37"
1.11556837309272e-33,0.47563614472958,0.717,0.524,2.30933808913924e-29,"3","NFE2L2"
1.27181977986359e-33,0.346569543339958,1,1,2.63279412629561e-29,"3","B2M"
1.51390462449764e-33,1.02370895044185,0.52,0.357,3.13393396317256e-29,"3","EIF4EBP1"
1.80428865299285e-33,1.30483511510815,0.26,0.105,3.7350579405605e-29,"3","DAPK1"
3.21498735396387e-33,0.601343139570121,0.664,0.487,6.6553453214406e-29,"3","TMED10"
4.17099966254535e-33,0.479933088933578,0.639,0.442,8.63438640143514e-29,"3","ATF3"
4.72181356355868e-33,0.46639035979343,0.39,0.199,9.77462625792282e-29,"3","CXCL8"
5.15433290929402e-33,0.696030288142445,0.732,0.507,1.06699845555295e-28,"3","MDH1"
9.64045564356984e-33,0.402034244103412,0.998,0.789,1.99567072277539e-28,"3","PRDX1"
1.13299761040558e-32,0.250761578918585,0.573,0.333,2.3454183533006e-28,"3","FNBP1"
1.16451421228298e-32,0.553298300945628,0.782,0.608,2.41066087084699e-28,"3","C9orf16"
1.28440596014826e-32,0.618309892365792,0.785,0.575,2.65884877810291e-28,"3","NENF"
1.4088134876848e-32,0.388786457902549,0.921,0.772,2.91638480085631e-28,"3","CDC42"
2.33832989416629e-32,0.774770078909891,0.594,0.43,4.84057671391364e-28,"3","DYNC1I2"
3.03196321042316e-32,0.2905021718509,0.717,0.514,6.27646704189699e-28,"3","S100A4"
3.18033083269671e-32,1.82567707432223,0.288,0.135,6.58360285676546e-28,"3","MFSD12"
8.85252802466299e-32,0.706661368996579,0.376,0.191,1.83256182638549e-27,"3","PRKACB"
9.15359294879197e-32,0.408592421414057,0.706,0.527,1.89488527632943e-27,"3","RAP1A"
9.73632897451727e-32,0.581787325122429,0.807,0.587,2.01551746101482e-27,"3","HSBP1"
1.14753605987508e-31,0.416006523764999,0.859,0.684,2.37551439754741e-27,"3","PLIN2"
1.19530852309131e-31,1.03234168011074,0.529,0.379,2.47440817365132e-27,"3","SCARB2"
3.54580239631942e-31,0.289599280829818,0.991,0.871,7.34016554062084e-27,"3","SRP14"
5.4408823533952e-31,1.17017097877947,0.42,0.259,1.12631705597634e-26,"3","KIAA1033"
9.25938206037423e-31,0.393994658416128,0.407,0.199,1.91678468031807e-26,"3","MAP3K8"
1.19431312165209e-30,1.13794481265143,0.307,0.144,2.472347593132e-26,"3","ACER3"
1.49901113380411e-30,0.774587566805587,0.619,0.466,3.1031029480879e-26,"3","UBE2L6"
1.74868568363572e-30,0.472218622390342,0.259,0.099,3.61995423369431e-26,"3","AXL"
1.97830197712117e-30,1.78549414671454,0.288,0.141,4.09528292283854e-26,"3","SGPL1"
2.24782581498811e-30,0.385035200658142,0.738,0.56,4.65322421960688e-26,"3","DAZAP2"
2.33638373370764e-30,0.657683321305041,0.613,0.443,4.83654796714818e-26,"3","TRAPPC1"
2.91996602841258e-30,0.482602349093136,0.964,0.736,6.04462167541689e-26,"3","DBI"
3.11852646048617e-30,0.593257467016866,0.816,0.56,6.45566162585242e-26,"3","CTSA"
3.92500412222816e-30,0.268383764726295,0.994,0.932,8.12515103342452e-26,"3","UBC"
4.8295194871145e-30,0.488187926333596,0.902,0.691,9.99758829027573e-26,"3","NOP10"
5.31051388067799e-30,0.701477385300254,0.707,0.507,1.09932947843915e-25,"3","AKR1A1"
1.03014453527894e-29,1.08014189386334,0.44,0.274,2.13250220248093e-25,"3","RSU1"
1.19011050217109e-29,0.821422311533919,0.519,0.357,2.46364775054438e-25,"3","CNPY3"
1.99215199529095e-29,0.583844491290475,0.717,0.565,4.1239538454518e-25,"3","PSMB6"
2.25369205237609e-29,0.387955478412566,1,0.962,4.66536791762374e-25,"3","APOE"
4.28317101693354e-29,0.663429812673245,0.658,0.478,8.86659232215412e-25,"3","TMEM70"
6.10563160590742e-29,0.421681213879549,0.93,0.741,1.2639267987389e-24,"3","ZFAND5"
7.88165180507418e-29,0.379261027356633,0.277,0.114,1.63158074016841e-24,"3","ABI3"
8.94009374688776e-29,1.49951866793701,0.339,0.186,1.85068880654324e-24,"3","OPN3"
1.04987321631295e-28,0.675945513876674,0.638,0.492,2.17334254508945e-24,"3","GNB2"
1.12091089903053e-28,1.33621241234422,0.39,0.239,2.32039765208311e-24,"3","CORO1C"
1.74836764204939e-28,1.24875615539808,0.393,0.242,3.61929585580645e-24,"3","SQRDL"
2.06244706223729e-28,1.1791580754823,0.373,0.215,4.26947166353741e-24,"3","IGFLR1"
3.65333432138064e-28,0.674990292597007,0.706,0.485,7.56276737869007e-24,"3","FUOM"
4.48368969087471e-28,1.68626032028254,0.307,0.16,9.28168602907975e-24,"3","PAPSS1"
5.67551423140295e-28,1.812613752432,0.356,0.217,1.17488820104273e-23,"3","CHCHD6"
6.47244766255748e-28,0.424832199833177,0.774,0.586,1.33986139062602e-23,"3","PRR13"
7.71243634837692e-28,1.69769229945999,0.351,0.21,1.59655144847751e-23,"3","ACP2"
9.54975886998948e-28,1.10262803143492,0.466,0.328,1.97689558367652e-23,"3","PDXK"
9.75695851674932e-28,0.466654275747475,0.844,0.651,2.01978798255228e-23,"3","RAB7A"
1.19342514509837e-27,0.868626613721599,0.531,0.39,2.47050939286814e-23,"3","MMP24-AS1"
1.59677648789868e-27,0.268171100485355,0.573,0.367,3.30548700759905e-23,"3","PRNP"
2.66216651982438e-27,0.440947492803422,0.923,0.718,5.51095091268846e-23,"3","NDUFB2"
2.74556042178078e-27,0.834741339219303,0.424,0.261,5.6835846291284e-23,"3","ABI1"
3.36106930302443e-27,1.14078658189941,0.433,0.286,6.95774956419087e-23,"3","DBNL"
3.36549622416317e-27,1.26028530669262,0.464,0.335,6.96691373364018e-23,"3","GAA"
3.67059911745697e-27,1.7115005977001,0.291,0.149,7.59850723304767e-23,"3","NUP214"
6.72111307714487e-27,0.85813916514021,0.514,0.371,1.39133761809976e-22,"3","TGOLN2"
1.85981355940889e-26,0.414889725744873,0.695,0.53,3.85000004933233e-22,"3","FKBP5"
1.92010347082053e-26,0.263600224192862,0.255,0.104,3.97480619494559e-22,"3","PECAM1"
2.76445396468146e-26,1.15140798354978,0.435,0.299,5.72269615228709e-22,"3","DCAF7"
4.50813664162142e-26,0.539676736224237,0.799,0.532,9.33229366182051e-22,"3","DNPH1"
5.1684912497198e-26,0.270109297139138,0.724,0.555,1.0699293736045e-21,"3","SEPW1"
7.8433573295372e-26,0.291100684477896,0.286,0.124,1.6236534007875e-21,"3","IL10RA"
9.89356450888488e-26,0.509711490201587,0.799,0.591,2.04806678898426e-21,"3","DRAP1"
1.03263241946492e-25,0.390570553533059,0.887,0.734,2.13765237153433e-21,"3","ATP6V1G1"
1.34296812930487e-25,0.439376822116278,0.896,0.702,2.780078324474e-21,"3","LAPTM4A"
2.35528624461104e-25,0.564567258316526,0.675,0.516,4.87567805496931e-21,"3","DEK"
2.45680752256373e-25,1.18220380816285,0.251,0.117,5.08583725245918e-21,"3","GNPTAB"
2.75927665990817e-25,0.563567615913157,0.751,0.546,5.71197861367591e-21,"3","TIMM8B"
2.81950605231482e-25,0.315537732837307,0.848,0.679,5.83665947889691e-21,"3","PCBP1"
4.62655151562591e-25,0.565132190198932,0.681,0.483,9.5774242924972e-21,"3","IDH1"
5.22568506930582e-25,0.51027811438014,0.46,0.288,1.081769066197e-20,"3","RANBP2"
5.81251908545018e-25,0.375589896019308,0.308,0.144,1.20324957587904e-20,"3","RASGEF1B"
6.09238975807637e-25,1.84578587335977,0.257,0.129,1.26118560381939e-20,"3","KIAA0930"
7.02500852151985e-25,0.829721584246232,0.429,0.274,1.45424701403983e-20,"3","TLN1"
7.95972432185676e-25,0.408781324022123,0.943,0.734,1.64774253186757e-20,"3","COX8A"
8.38151134877019e-25,0.55176126711238,0.655,0.518,1.73505666430892e-20,"3","RAB1A"
1.31599087209119e-24,0.726031999647973,0.472,0.321,2.72423270431598e-20,"3","TNFRSF14"
1.64382877978442e-24,1.03102528739416,0.441,0.306,3.40288995703173e-20,"3","GUSB"
1.78733088752671e-24,0.644608018876325,0.605,0.475,3.69995367026903e-20,"3","ARPC4"
2.60892420071777e-24,1.20406832239308,0.327,0.187,5.40073398790586e-20,"3","TM2D2"
3.35444988194411e-24,0.62184365188762,0.594,0.455,6.94404670061249e-20,"3","RNF114"
4.68894267245743e-24,0.530090204217027,0.655,0.517,9.70658022625413e-20,"3","REEP5"
5.14322295404865e-24,1.174793488047,0.345,0.199,1.06469858371761e-19,"3","CTDNEP1"
5.94157673899549e-24,1.31489845402907,0.423,0.301,1.22996580073946e-19,"3","UBE2E2"
6.85128482864635e-24,0.262868256923296,0.65,0.473,1.41828447237808e-19,"3","WSB1"
7.20330128566652e-24,1.35442080261256,0.365,0.23,1.49115539914583e-19,"3","NUDT1"
9.07310397307252e-24,0.922201755224607,0.404,0.258,1.87822325346574e-19,"3","STX12"
1.06692448207825e-23,0.834432226999678,0.523,0.405,2.20864037035018e-19,"3","CNDP2"
1.16604703652375e-23,0.324811455453556,0.735,0.585,2.41383397030782e-19,"3","YWHAE"
1.46519486227574e-23,0.652229911978038,0.56,0.43,3.03309988439701e-19,"3","PSMC1"
1.96864592548133e-23,0.961094247574001,0.314,0.174,4.07529393033891e-19,"3","ADPGK"
2.3520722467655e-23,0.970636955566213,0.444,0.312,4.86902475802926e-19,"3","ARL8B"
2.85637646368419e-23,0.419957289709341,0.752,0.572,5.91298491747263e-19,"3","RNF181"
3.1848297966639e-23,0.830383888513722,0.307,0.162,6.59291616207393e-19,"3","SOAT1"
3.2869260160512e-23,0.40853788737125,0.892,0.573,6.80426554582758e-19,"3","TALDO1"
3.30865480677063e-23,0.447695887558199,0.698,0.545,6.84924631549588e-19,"3","PPP1CA"
4.20692348739129e-23,1.43803211946863,0.376,0.25,8.7087523112487e-19,"3","CD40"
1.17781029132835e-22,0.606301884452872,0.641,0.476,2.43818508407882e-18,"3","FAM96A"
2.27982848162622e-22,0.810981960587076,0.322,0.176,4.71947293981444e-18,"3","PQLC3"
2.38171147587772e-22,0.740064019679587,0.489,0.362,4.93038092621446e-18,"3","CHMP3"
2.39189221844006e-22,0.829291449331785,0.467,0.341,4.95145608139276e-18,"3","TWF2"
2.57006032011255e-22,0.642136752913225,0.265,0.126,5.320281868665e-18,"3","HBEGF"
3.03950676362892e-22,2.11484642710608,0.294,0.162,6.29208295138823e-18,"3","MT1M"
4.26335088622983e-22,0.992863089512806,0.424,0.297,8.82556266958437e-18,"3","VTI1B"
4.36423579126887e-22,0.480769939333699,0.681,0.545,9.03440451150568e-18,"3","UBE2L3"
5.19581119979119e-22,0.337392125391696,0.59,0.461,1.07558487646877e-17,"3","TSC22D1"
5.2691873109341e-22,0.947740834743593,0.415,0.286,1.09077446523647e-17,"3","PTBP3"
5.74270236863893e-22,1.49374583809816,0.259,0.137,1.18879681733194e-17,"3","DENND4C"
