"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.57050215478494e-97,1.39345058290998,0.998,0.903,3.2510965106203e-93,"TPI1"
1.9670521778589e-97,1.74359486732765,0.988,0.765,4.07199471338572e-93,"ENY2"
3.01211743469915e-97,1.34453223251932,1,0.987,6.23538430157072e-93,"RPS2"
5.81302754450025e-97,1.93887612778995,0.975,0.65,1.203354831987e-92,"CYC1"
6.49509637416332e-97,1.30931522089014,1,1,1.34454990041555e-92,"FTL"
1.84118897427063e-96,-4.64361832809664,0.112,0.593,3.81144529563764e-92,"CDKN1A"
3.65895115744289e-96,1.60121773512719,0.997,0.872,7.57439479102253e-92,"RPSA"
6.29530461099121e-96,-3.97210839212923,0.463,0.863,1.30319100752129e-91,"C4BPA"
1.81303059683487e-95,1.3027629231643,1,0.991,3.75315463850786e-91,"RPL15"
1.9551762416273e-95,2.7156232807953,0.945,0.376,4.04741033779268e-91,"RAB5C"
1.72165778618157e-94,-3.45604601163872,0.791,0.925,3.56400378317448e-90,"A1BG"
2.37941268009227e-94,1.49692828163027,0.998,0.872,4.92562218905901e-90,"RPL4"
3.04079884227818e-94,1.63075131557701,0.997,0.81,6.29475768340005e-90,"BTF3"
4.45964360921592e-94,-2.85018572737777,0.607,0.907,9.23190823543788e-90,"SARAF"
7.6296514559697e-94,1.63750937563155,0.989,0.801,1.57941414790029e-89,"C19orf53"
8.12023304446815e-93,2.42664684069618,0.936,0.442,1.68096944253535e-88,"MIEN1"
1.54922541447712e-92,1.70473541041945,0.99,0.739,3.20705153050908e-88,"SPCS1"
2.43856058011875e-92,2.49309077873948,0.934,0.487,5.04806425690382e-88,"SLC9A3R1"
2.5230007837846e-92,-1.95297984525985,0.991,0.969,5.22286392251249e-88,"VTN"
6.79985864762657e-92,2.10989038115005,0.963,0.584,1.40763873864518e-87,"TCEB1"
8.03552888451378e-92,-6.05876040178243,0.012,0.283,1.6634348343832e-87,"B3GNT5"
8.26809318103995e-92,1.48329264461251,0.995,0.845,1.71157796940708e-87,"PABPC1"
9.51228346861436e-92,2.58146683663204,0.927,0.354,1.96913780083786e-87,"PSMC5"
2.79073736616332e-91,2.01007819806559,0.972,0.588,5.77710542169469e-87,"TALDO1"
8.60950354086013e-91,1.95563729751375,0.965,0.553,1.78225332799346e-86,"PSMD4"
2.0065808107612e-90,-2.76271818022832,1,0.991,4.15382293635675e-86,"APOC3"
5.42342733028487e-90,2.2412736556796,0.983,0.637,1.12270369164227e-85,"TUBB"
5.58067310868127e-90,2.92713624688273,0.901,0.292,1.15525514022811e-85,"MRPS7"
9.98716634106609e-90,-2.90569699458422,0.788,0.925,2.06744330426409e-85,"CFHR2"
1.19583319895609e-89,2.43617900048955,0.944,0.376,2.475494305159e-85,"KRT10"
7.18614705888693e-89,2.43549693218787,0.955,0.473,1.48760430266018e-84,"ADH1A"
7.97732579794846e-89,-6.92702417301981,0.024,0.336,1.65138621343331e-84,"S100P"
1.32379151436019e-88,0.995015109525286,1,0.996,2.74038081387704e-84,"RPS18"
1.33846949864637e-88,-6.75516879070274,0.008,0.252,2.77076570914785e-84,"UGT2A3"
1.45685579424115e-88,2.23356185962866,0.95,0.513,3.01583717965861e-84,"TMEM14A"
2.18757906230902e-88,-2.51015691604091,0.886,0.934,4.5285074168859e-84,"CFHR1"
3.05540110448109e-88,1.27197361545944,1,0.969,6.32498582638631e-84,"RPL14"
3.97613968060981e-88,1.24179473239323,0.999,0.947,8.23100675283036e-84,"GNB2L1"
9.3494637376592e-88,-2.08949557133275,0.847,0.929,1.93543248833283e-83,"GAMT"
1.88296627986323e-87,-4.44498097521915,0.124,0.584,3.89792849594487e-83,"ANPEP"
1.92965928908848e-87,3.31838330455885,0.885,0.208,3.99458769434207e-83,"CCL15"
1.97081432440971e-87,-3.47147090279307,0.541,0.881,4.07978273296054e-83,"ZFP36"
6.8006939760842e-87,2.00091415610997,0.975,0.659,1.40781165998919e-82,"PPP1R16A"
1.56595935976632e-86,-2.13960505809531,0.93,0.929,3.24169247065226e-82,"APOC2"
1.96197260595489e-86,2.79460086735786,0.903,0.283,4.06147949158723e-82,"CCT5"
3.21753628230796e-86,1.67597969447612,0.983,0.686,6.66062185800571e-82,"VDAC1"
2.00898145511488e-85,2.44779204583827,0.92,0.416,4.15879251023332e-81,"CCDC124"
2.03317278488037e-84,-3.15685074114413,0.622,0.885,4.20887098198084e-80,"CES2"
3.81549252285689e-84,0.88390341326256,1,0.987,7.89845107156605e-80,"COX7C"
5.35875499330108e-84,-2.9737778004702,0.724,0.898,1.10931587116326e-79,"ALDOB"
1.06094671861378e-83,1.64783794629477,0.974,0.664,2.19626580220238e-79,"VPS28"
1.76396910623119e-83,-1.89207942788753,0.995,1,3.6515924468092e-79,"HLA-B"
1.80895850913154e-83,2.51960615487448,0.905,0.31,3.74472500975319e-79,"SNF8"
2.47648893985692e-83,3.17043250650604,0.866,0.181,5.1265797543978e-79,"PGD"
4.11136172051985e-83,-2.92578347680717,0.822,0.92,8.51092989764814e-79,"HPX"
7.3539952197199e-83,1.36134238455447,0.992,0.81,1.52235055043422e-78,"NDUFA2"
