"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.748112450703958,-0.910547640231854,0.294,0.245,1,"ZC3H13"
0.00390514041057254,-0.910294304870262,0.271,0.169,1,"SAMHD1"
0.409675776847162,-0.90867751285973,0.348,0.313,1,"TLN1"
0.279844668888305,-0.907936340980531,0.434,0.383,1,"UBE2D1"
0.845878578756107,-0.906080009194629,0.343,0.298,1,"RNF115"
0.653723583436984,-0.90573958838727,0.304,0.248,1,"DNAJC25"
0.00220355582454778,-0.904498304241264,0.476,0.454,1,"FAM210B"
0.786158062942883,-0.903912395407929,0.449,0.356,1,"POLR2J3"
0.246046371822162,-0.903393622983904,0.319,0.298,1,"RANBP2"
0.300882237526336,-0.902902725552196,0.438,0.38,1,"RAB5A"
0.176254369653153,-0.900672273888855,0.347,0.325,1,"SFT2D1"
0.695121191723395,-0.898631455553303,0.366,0.291,1,"CAND1"
0.0550468872608408,-0.897263733325608,0.438,0.399,1,"HIBCH"
0.354917374175762,-0.896083089330995,0.327,0.301,1,"SYNJ2BP"
0.592595625145049,-0.895996368119273,0.25,0.209,1,"RRN3"
0.00185805573067352,-0.895233617918829,0.48,0.46,1,"CYB5R1"
0.220733588022998,-0.895123892508584,0.421,0.365,1,"RDH11"
0.545000796113561,-0.894833429442162,0.342,0.304,1,"LENG8"
0.225478901633528,-0.894248209119392,0.394,0.353,1,"SARDH"
0.0930782255728466,-0.892722688265519,0.25,0.184,1,"THBS1"
0.00187704804610189,-0.887239034457848,0.589,0.54,1,"CHMP1B"
0.0696367361093215,-0.885463124534585,0.526,0.454,1,"SHMT2"
0.617193843522165,-0.885371326344045,0.345,0.301,1,"MARCH2"
0.129658334272753,-0.884633585548357,0.254,0.187,1,"YPEL2"
0.881584754909222,-0.884619965078407,0.314,0.264,1,"OGT"
0.561472556368086,-0.882873817878614,0.52,0.38,1,"LEPR"
0.00395497166005946,-0.882813352270372,0.497,0.472,1,"RXRA"
0.0070367878110047,-0.882647814211832,0.47,0.439,1,"PCYOX1"
0.760815270610227,-0.882544603955846,0.289,0.239,1,"CAPG"
0.213374037381489,-0.880929533322762,0.379,0.347,1,"ABCA5"
0.978314777528618,-0.880371537556635,0.384,0.313,1,"ZNF644"
0.0997145032084068,-0.879752417990928,0.351,0.331,1,"SYVN1"
0.63433182509365,-0.879435818292074,0.305,0.248,1,"GLYR1"
0.719924898550274,-0.876173952840248,0.496,0.377,1,"DUSP10"
0.0482622840090149,-0.875595688426721,0.336,0.239,1,"SRSF8"
0.010811898460719,-0.875108746863669,0.449,0.429,1,"ALDH5A1"
0.137062061668381,-0.874311022971886,0.374,0.276,1,"CHD1"
0.105238198596379,-0.873562137112911,0.348,0.331,1,"ENPP1"
0.714631885779012,-0.869833820866077,0.314,0.258,1,"ADIPOR2"
0.237082674407259,-0.868565093283922,0.251,0.193,1,"CASP7"
0.566752756797144,-0.867674430235912,0.397,0.34,1,"MAPK1"
0.2332118277789,-0.866140717644032,0.504,0.429,1,"RHBDD2"
0.407641059201789,-0.8651886806478,0.321,0.255,1,"GCA"
0.0314398740519197,-0.864322413336069,0.266,0.181,1,"PLEKHA5"
0.0596093164267298,-0.86410704149651,0.269,0.193,1,"PIM1"
0.226030060691322,-0.86276067011406,0.346,0.264,1,"ANKRD11"
0.691478558641046,-0.862147738923787,0.48,0.393,1,"ARID4B"
0.000384257874052521,-0.860635956282426,0.59,0.561,1,"DECR2"
0.138076023357525,-0.859099913244889,0.418,0.377,1,"ZC3H11A"
0.00507619238224094,0.859031032061592,0.521,0.377,1,"HIST1H4C"
0.0294618560628296,-0.857900563777581,0.511,0.457,1,"C6orf62"
0.124254278011212,-0.85782438906271,0.257,0.19,1,"MOGS"
0.601097880208691,-0.857194507127803,0.262,0.239,1,"AP1G1"
0.00207581709336026,-0.854233902732915,0.5,0.472,1,"ITFG1"
0.127056828877712,-0.854076602401635,0.375,0.35,1,"PHIP"
0.0227508913014338,-0.853947663142809,0.261,0.175,1,"EPM2AIP1"
0.748450658720332,-0.852324540172588,0.316,0.261,1,"ABHD16A"
0.0011119240904422,-0.851117490277761,0.608,0.58,1,"LRRFIP1"
0.170335963572789,-0.850806552034823,0.456,0.405,1,"BAG1"
0.0663723441137558,-0.850546728780459,0.496,0.439,1,"CXXC5"
0.774757564188709,-0.849286691848029,0.279,0.233,1,"EVI5"
0.64468680769611,-0.847067104313638,0.308,0.273,1,"SLC44A1"
0.0134304114785158,-0.845937385924339,0.438,0.405,1,"ACBD3"
0.00621729728745815,-0.844914099441889,0.527,0.515,1,"SORBS2"
0.315281320735699,-0.844485902940333,0.403,0.31,1,"ARL2BP"
0.589522562346489,-0.844004015788578,0.318,0.285,1,"CLIC4"
6.48366597826156e-05,-0.843856849902305,0.576,0.561,1,"EIF4EBP1"
0.910534351755779,-0.843140774210956,0.404,0.347,1,"CD44"
0.0376492894999615,-0.842880911946074,0.458,0.426,1,"CDC42SE2"
0.70239655740939,-0.838158815125729,0.381,0.325,1,"SMPD1"
0.194431194800329,-0.835849046048258,0.52,0.448,1,"TERF2IP"
0.708988187571733,-0.835614379644288,0.348,0.301,1,"PID1"
0.00750413511642021,-0.834738408647468,0.482,0.457,1,"TP53TG1"
0.0265447235409332,-0.834006049568835,0.581,0.518,1,"NFE2L2"
0.590081939229419,-0.833522049798839,0.365,0.319,1,"CD68"
0.581318236425357,-0.833024673107721,0.409,0.344,1,"TMEM9B"
0.233180497236465,-0.832651258501483,0.272,0.206,1,"GMCL1"
0.7727160233542,-0.832646525462347,0.334,0.285,1,"GCC2"
0.000365482549272556,-0.830878294171984,0.518,0.515,1,"FKBP11"
0.0431284827473582,-0.829781207516104,0.356,0.347,1,"RETSAT"
0.737612057367515,-0.829602034288327,0.306,0.252,1,"API5"
0.854811783074384,-0.828208635803882,0.401,0.328,1,"CLDND1"
0.000445775036095221,-0.824795869062819,0.565,0.531,1,"TRAPPC1"
0.931727347648671,-0.82386419078309,0.36,0.301,1,"NMRK1"
0.0810364758348914,-0.823078181130967,0.531,0.472,1,"CEBPA"
0.648119921054025,-0.822310791030227,0.327,0.288,1,"RAB1B"
0.329980197557901,-0.820917603295346,0.407,0.356,1,"NUDT4"
0.0804160939928546,-0.817149379763757,0.507,0.445,1,"YIPF4"
0.888665266306725,-0.815910994089442,0.287,0.245,1,"NUP50"
0.0164415043445559,-0.814933427088244,0.558,0.509,1,"CHORDC1"
0.00136522111483969,-0.81453677910298,0.268,0.16,1,"ADAM17"
0.753261126807581,-0.813443431571635,0.306,0.252,1,"FERMT2"
