"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006694","steroid biosynthetic process","35/2200","191/18986",0.183246073298429,1.58141361256544,2.9236389963439,0.0039870855327607,0.0422081123640529,0.0369683792692755,"CYP17A1/G6PD/SNAI2/AKR1C4/AMACR/SRD5A2/SQLE/FDXR/DHRS11/PRKAA2/MVK/CES1/ACLY/LSS/STARD3/CYP7B1/FDPS/PMVK/TSPO/AKR1C3/NSDHL/ACOX2/FGFR4/GNAI1/HSD17B10/SEC14L2/MSMO1/ACOT8/NR1D1/OSBPL2/BAAT/MVD/SCAP/C7orf50/HINT2",35
"GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","28/2200","144/18986",0.194444444444444,1.67805555555556,2.95682796303924,0.00404966482495208,0.042788619163834,0.0374768217070135,"MAPT/BIRC5/PYCARD/MYC/ROBO1/RFFL/FAM162A/PRR7/IGBP1/LGALS9/MUL1/PDCD6/PDCD2/DNAJA3/CDKN2A/DAP/LAMTOR5/BCL2L13/TRIAP1/AIFM1/BCL2L12/PIH1D1/RPS3/ST20/HTRA2/CSNK2A1/MTCH1/SIAH2",28
"GO:0048199","vesicle targeting, to, from or within Golgi","10/2200","34/18986",0.294117647058824,2.53823529411765,3.24995792312886,0.00406714520826562,0.0428389548419163,0.0375209086925217,"WIPI1/PEF1/CSNK1D/TRAPPC3/PDCD6/TRAPPC6A/TMED9/TFG/TRAPPC2L/PREB",10
"GO:0051650","establishment of vesicle localization","37/2200","205/18986",0.180487804878049,1.55760975609756,2.90596895032507,0.00407768553146001,0.0428389548419163,0.0375209086925217,"AP1M2/MYO19/SNF8/C17orf75/WIPI1/COPS5/BLOC1S4/HGS/STARD3/PEF1/CSNK1D/LIN7A/CDK5/SNAP29/TRAPPC3/SCRIB/SYBU/PRKCZ/PDCD6/DCTN2/TRAPPC13/TRAPPC6A/RAB7A/IKBKG/SDCBP/DTNBP1/AP3B1/TMEM230/TMED9/TFG/MKKS/AP3S1/SNAPIN/EXOC7/TRAPPC2L/PREB/TSG101",37
"GO:1901991","negative regulation of mitotic cell cycle phase transition","37/2200","205/18986",0.180487804878049,1.55760975609756,2.90596895032507,0.00407768553146001,0.0428389548419163,0.0375209086925217,"BIRC5/CDC20/CCNB1/ZWINT/MAD2L1/CDK1/ZNF830/BABAM1/LCMT1/IK/TAOK1/FBXO31/MAD2L2/CDK5RAP3/PRKDC/NABP2/RAD50/CDK5RAP2/MIIP/ZFYVE19/RAD21/NBN/DONSON/DYNC1LI1/SYF2/BRD7/TOPBP1/TRIAP1/TPR/MAD2L1BP/RAD17/NAE1/ZNF207/TPRA1/CDC73/CCND1/ANAPC15",37
"GO:0072329","monocarboxylic acid catabolic process","26/2200","131/18986",0.198473282442748,1.71282442748092,2.96379379975708,0.00412547285191793,0.0432587532821603,0.0378885931751097,"PGD/AMACR/TYSND1/ACOT7/HEXA/HEXB/CYP4F12/SORD/ECHDC1/DCXR/BDH2/HACL1/PEX2/MCAT/ACOX2/DECR1/HADH/SLC25A17/HSD17B10/CYP4F2/PPARA/AGXT2/ACOT8/PCCB/ILVBL/CYP4F3",26
"GO:0033157","regulation of intracellular protein transport","29/2200","151/18986",0.19205298013245,1.65741721854305,2.93622794539488,0.00419433950061855,0.0437353123424662,0.0383059919901441,"FERMT1/CDK1/CEP131/ASPH/SIRT7/ZFAND1/CHCHD4/ZPR1/RAN/CDK5/PARK7/ICE1/PDCD10/TXN/CDKN2A/B3GAT3/MAVS/EDEM2/TPR/UBR5/RBM22/BCAP31/CAMK1/HDAC3/JUP/PKIG/ERGIC3/DMAP1/TRIM28",29
"GO:0051783","regulation of nuclear division","29/2200","151/18986",0.19205298013245,1.65741721854305,2.93622794539488,0.00419433950061855,0.0437353123424662,0.0383059919901441,"BIRC5/CDC20/CCNB1/AURKA/UBE2C/NME6/ZWINT/MAD2L1/NSMCE2/TOM1L1/ANAPC11/NUSAP1/LCMT1/IK/RCC1/MAD2L2/CDK5RAP2/CDC23/RAD21/PRMT5/DYNC1LI1/TPR/MAD2L1BP/RAD1/AURKAIP1/ZNF207/ANAPC15/FBXW5/NUP62",29
"GO:0044786","cell cycle DNA replication","12/2200","45/18986",0.266666666666667,2.30133333333333,3.16399938845862,0.00420257887329887,0.0437353123424662,0.0383059919901441,"CDT1/TK1/MCM2/ZNF830/MCM3/MCM4/TIPIN/FEN1/TERF1/ZPR1/PCNA/DONSON",12
"GO:1903214","regulation of protein targeting to mitochondrion","12/2200","45/18986",0.266666666666667,2.30133333333333,3.16399938845862,0.00420257887329887,0.0437353123424662,0.0383059919901441,"HPS4/PARL/ARIH2/BAP1/CDKN2A/SAE1/TOMM7/NPEPPS/HAX1/UBE2J2/HTRA2/GSK3A",12
"GO:0051156","glucose 6-phosphate metabolic process","9/2200","29/18986",0.310344827586207,2.67827586206897,3.27431587722613,0.00425886019416798,0.0438812604329897,0.0384338220223797,"G6PD/TKT/PGD/G6PC3/TALDO1/PGLS/MLST8/PRPS2/RPIA",9
"GO:0007042","lysosomal lumen acidification","8/2200","24/18986",0.333333333333333,2.87666666666667,3.3303794771548,0.00426424843512767,0.0438812604329897,0.0384338220223797,"TMEM199/GRN/CLN6/ATP6V0B/ATP6V1F/ATP6AP1/ATP6V1H/SNAPIN",8
"GO:0008156","negative regulation of DNA replication","8/2200","24/18986",0.333333333333333,2.87666666666667,3.3303794771548,0.00426424843512767,0.0438812604329897,0.0384338220223797,"CDT1/ENPP7/TIPIN/TERF1/TTF1/LIG3/GTPBP4/RAD17",8
"GO:0009162","deoxyribonucleoside monophosphate metabolic process","8/2200","24/18986",0.333333333333333,2.87666666666667,3.3303794771548,0.00426424843512767,0.0438812604329897,0.0384338220223797,"TK1/TYMS/NT5C/DUT/DNPH1/ADA/UPB1/DPYS",8
"GO:0045947","negative regulation of translational initiation","8/2200","24/18986",0.333333333333333,2.87666666666667,3.3303794771548,0.00426424843512767,0.0438812604329897,0.0384338220223797,"EIF3E/EIF4EBP3/SCRIB/EIF2S1/PAIP2/TPR/LARP1/AGO2",8
"GO:0046039","GTP metabolic process","8/2200","24/18986",0.333333333333333,2.87666666666667,3.3303794771548,0.00426424843512767,0.0438812604329897,0.0384338220223797,"NME1/NME6/IMPDH2/AK4/NME2/RAN/MFN1/NME3",8
"GO:0006633","fatty acid biosynthetic process","31/2200","165/18986",0.187878787878788,1.62139393939394,2.90222226575319,0.00443284454110642,0.045531410658279,0.0398791218939685,"PTGES/FADS6/CBR1/FASN/SCD/ACACA/PRKAA2/FADS1/ACLY/CYP2E1/LIPC/ACSM1/ACOT7/EIF6/TRIB3/AKR1C3/TECR/CD74/PTGES2/MCAT/LIAS/NDUFAB1/PRKAB1/ELOVL5/MID1IP1/PRKAG1/ACOT4/OXSM/SCAP/THNSL2/GSTM4",31
"GO:1901617","organic hydroxy compound biosynthetic process","44/2200","255/18986",0.172549019607843,1.48909803921569,2.84661387451235,0.00444981891854105,0.0456209635322038,0.0399575576358788,"G6PD/SNAI2/AKR1C4/AMACR/SRD5A2/SQLE/PRKAA2/MVK/CES1/PNPO/ACLY/GIPC1/LSS/CYP7B1/DHFR/DDC/APPL1/FDPS/PMVK/IMPA1/PGP/PARK7/AKR1C3/PDXK/DHDDS/NSDHL/PCBD2/ACOX2/SPHK2/FGFR4/GNAI1/HSD17B10/PAH/SEC14L2/MSMO1/ACOT8/IP6K2/NR1D1/OSBPL2/BAAT/MVD/SCAP/C7orf50/IMPA2",44
"GO:0008206","bile acid metabolic process","13/2200","51/18986",0.254901960784314,2.19980392156863,3.10603068712911,0.00449639017912285,0.0459280076337022,0.0402264851514873,"AKR1C1/AKR1C4/AMACR/CES1/CYP7B1/ACOX2/FGFR4/HSD17B10/ACOT8/PANK2/NR1D1/OSBPL2/BAAT",13
"GO:1903146","regulation of autophagy of mitochondrion","13/2200","51/18986",0.254901960784314,2.19980392156863,3.10603068712911,0.00449639017912285,0.0459280076337022,0.0402264851514873,"VDAC1/PARL/SLC25A5/MUL1/PARK7/TSPO/SLC25A4/TOMM7/HAX1/FKBP8/HTRA2/GSK3A/BNIP3",13
"GO:0009408","response to heat","22/2200","106/18986",0.207547169811321,1.7911320754717,2.95694987232968,0.00456893351044734,0.0465828903666642,0.0408000704622973,"MAPT/EIF2B1/DNAJC7/EEF1D/HSF1/EIF2B3/RBBP7/PDCD6/SLU7/DNAJA3/SOD1/EIF2S1/DNAJC2/HSP90AB1/TPR/EIF2B5/HSBP1/GCLC/EIF2B4/EIF2B2/HTRA2/HSBP1L1",22
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","26/2200","132/18986",0.196969696969697,1.69984848484848,2.92100481384232,0.00458440186140777,0.0466545206006249,0.0408628084884229,"YIF1B/COPE/PEF1/SEC13/CSNK1D/GOSR1/TRAPPC3/SEC22A/TMED1/PDCD6/LMAN2/RABGGTB/YIF1A/TRAPPC13/TRAPPC6A/SEC22C/P4HB/BCAP31/ERGIC2/STX18/TMED9/ERGIC3/TFG/SCAP/TRAPPC2L/PREB",26
"GO:0097193","intrinsic apoptotic signaling pathway","54/2200","327/18986",0.165137614678899,1.4251376146789,2.80738682375665,0.00460245360249503,0.0467521297929918,0.0409483004339631,"SNAI2/PYCARD/ENO1/PLEKHF1/MYC/TAF9/BID/TRAP1/TMEM161A/TAF6/NOC2L/PRKDC/PDK1/PARL/TRIB3/PARK7/BECN1/PDCD10/GRINA/PDK2/NBN/SOD1/CD74/ZNF622/FHIT/STYXL1/PPIA/PARP1/CASP6/VDAC2/RRP8/HRAS/BAK1/P4HB/BAG6/KDM1A/PTPMT1/TRIAP1/AIFM1/QRICH1/BCAP31/CASP3/HINT1/NONO/ING2/SNW1/RPS3/HTRA2/RPS7/NUPR1/IFI27L1/BNIP3/TRAF2/BAX",54
"GO:0006730","one-carbon metabolic process","11/2200","40/18986",0.275,2.37325,3.14748644635352,0.00467167202157718,0.0471678024612203,0.0413123713196356,"ALDH1L1/TYMS/MTHFD1L/DHFR/MAT1A/CA11/AHCY/CA2/MAT2B/MTHFD1/AHCYL1",11
"GO:0006901","vesicle coating","11/2200","40/18986",0.275,2.37325,3.14748644635352,0.00467167202157718,0.0471678024612203,0.0413123713196356,"PEF1/CSNK1D/TRAPPC3/PDCD6/TRAPPC13/TRAPPC6A/TMED9/TFG/AP3S1/TRAPPC2L/PREB",11
"GO:0031124","mRNA 3'-end processing","11/2200","40/18986",0.275,2.37325,3.14748644635352,0.00467167202157718,0.0471678024612203,0.0413123713196356,"CPSF3/LSM10/CSTF3/ZC3H3/LEO1/CSTF1/SSU72/CPSF6/NCBP2/AHCYL1/CDC73",11
"GO:1901799","negative regulation of proteasomal protein catabolic process","14/2200","57/18986",0.245614035087719,2.11964912280702,3.06477480104271,0.00467751642214056,0.0471678024612203,0.0413123713196356,"EIF3H/TAF9/GIPC1/PSMF1/SMARCC1/PARK7/PHF20L1/CAMLG/FHIT/HSP90AB1/BAG6/USP14/CSNK2A1/CSNK2B",14
"GO:0043101","purine-containing compound salvage","6/2200","15/18986",0.4,3.452,3.43925213156045,0.00475265503099082,0.0476645584414796,0.0417474598003549,"ADSL/NAPRT/APRT/ADA/HPRT1/MTAP",6
"GO:1901029","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","6/2200","15/18986",0.4,3.452,3.43925213156045,0.00475265503099082,0.0476645584414796,0.0417474598003549,"TMEM14A/SLC25A5/SLC25A4/BAK1/SLC25A6/GCLC",6
"GO:1904507","positive regulation of telomere maintenance in response to DNA damage","6/2200","15/18986",0.4,3.452,3.43925213156045,0.00475265503099082,0.0476645584414796,0.0417474598003549,"RUVBL1/ACTL6A/RUVBL2/INO80C/INO80E/MCRS1",6
"GO:0007080","mitotic metaphase chromosome alignment","15/2200","63/18986",0.238095238095238,2.0547619047619,3.03579714099301,0.00476657267082536,0.0477175372807626,0.0417938618239035,"BIRC5/CCNB1/CDT1/RRS1/CDK1/RMDN1/KPNB1/BOD1/BECN1/CDC23/DCTN2/CHMP4A/SKA2/NUDC/NUP62",15
"GO:0019364","pyridine nucleotide catabolic process","21/2200","100/18986",0.21,1.8123,2.94842097649319,0.0047803719404478,0.0477357251888214,0.0418097918772884,"ENO1/GAPDH/PRKAA2/ALDOC/FOXK2/GALK1/TPI1/EIF6/PGK1/PKLR/GIT1/ALDOA/MLST8/LDHA/ARL2/GPD1/PPARA/PRKAG1/PGAM1/PFKL/NUPR1",21
